suite,episode_index,decision_index,packet_count,max_tree_depth,mean_queue,slack_band,load_band,gap_bucket,hard_condition_count,oracle_action_gap,oracle_action_gap_ratio,predicted_next_hop,target_next_hop,predicted_continuation_gap,strictly_suboptimal
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1403,6,4,3.228774309158325,loose,high_load,large_gap,3,9.413585662841797,0.3602478405990731,34,34,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1406,6,4,3.228774309158325,loose,high_load,medium_gap,3,6.298800468444824,0.4729243397213867,4,4,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1407,6,4,3.228774309158325,loose,high_load,large_gap,3,7.41590690612793,0.7744337554531052,7,7,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1408,6,4,3.228774309158325,loose,high_load,large_gap,3,6.613515853881836,0.9878492716528732,12,12,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1409,6,4,3.228774309158325,loose,high_load,large_gap,3,8.787291049957275,2.5787303098136745,23,23,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1416,6,4,3.228774309158325,loose,high_load,medium_gap,3,5.717512130737305,0.3455820971954872,36,36,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1417,6,4,3.228774309158325,loose,high_load,large_gap,3,8.435656547546387,0.7198878608024641,38,38,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1418,6,4,3.228774309158325,loose,high_load,large_gap,3,7.846317291259766,0.9814174516255167,43,43,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1419,6,4,3.228774309158325,loose,high_load,large_gap,3,8.211132526397705,2.0768240691705717,53,53,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1426,6,4,3.228774309158325,loose,high_load,medium_gap,3,5.73048210144043,0.4589887719409741,37,37,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1427,6,4,3.228774309158325,loose,high_load,large_gap,3,6.670960426330566,0.7112671795714974,40,40,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1428,6,4,3.228774309158325,loose,high_load,large_gap,3,7.878298759460449,1.277435064709138,46,46,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1429,6,4,3.228774309158325,loose,high_load,large_gap,3,7.617281913757324,2.8957608619596398,58,58,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1436,6,4,3.228774309158325,loose,high_load,medium_gap,3,5.873777389526367,0.3878601958123128,37,37,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1437,6,4,3.228774309158325,loose,high_load,large_gap,3,6.812365531921387,0.5927180301531588,40,40,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1438,6,4,3.228774309158325,loose,high_load,large_gap,3,8.018190383911133,1.0738280903260498,46,46,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1439,6,4,3.228774309158325,loose,high_load,large_gap,3,7.756821632385254,2.329756899301012,58,58,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1445,6,4,3.228774309158325,loose,high_load,large_gap,3,7.210126876831055,0.4689123088360014,66,66,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1447,6,4,3.228774309158325,loose,high_load,medium_gap,3,5.758298873901367,0.6734050135879612,70,70,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1448,6,4,3.228774309158325,loose,high_load,large_gap,3,6.856924057006836,1.1641898103845645,74,74,0.0,False
a1_multiheavy_ood_deeper_packets6_round7_eval,44,1449,6,4,3.228774309158325,loose,high_load,large_gap,3,6.76901388168335,2.3304670751049072,83,83,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,4,5,3,4.025542259216309,loose,high_load,medium_gap,2,5.402537345886231,0.5762805573948364,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,5,5,3,4.025542259216309,loose,high_load,medium_gap,2,5.709734916687012,0.8863720043946328,8,8,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,6,5,3,4.025542259216309,loose,high_load,large_gap,2,8.127743482589722,2.909157076283325,15,15,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,11,5,3,4.025542259216309,loose,high_load,medium_gap,2,5.655467987060547,0.6707187501908604,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,12,5,3,4.025542259216309,loose,high_load,large_gap,2,8.070896625518799,1.4360113731163902,7,7,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,13,5,3,4.025542259216309,loose,high_load,large_gap,2,6.623473167419434,2.2645089558638207,12,12,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,19,5,3,4.025542259216309,loose,high_load,large_gap,2,6.632880449295044,2.272451124274623,25,25,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,25,5,3,4.025542259216309,loose,high_load,medium_gap,2,4.676706790924072,0.8049145114840532,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,26,5,3,4.025542259216309,loose,high_load,large_gap,2,7.78137993812561,2.843726853176965,23,23,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,29,5,3,4.025542259216309,loose,high_load,medium_gap,2,5.796384811401367,0.2699749336117382,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,31,5,3,4.025542259216309,loose,high_load,medium_gap,2,5.404262542724609,0.4160058423670866,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,32,5,3,4.025542259216309,loose,high_load,medium_gap,2,6.372533798217773,0.7376454532117246,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,0,33,5,3,4.025542259216309,loose,high_load,large_gap,2,8.354146718978882,2.274415011990392,30,30,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,38,5,3,4.822147369384766,loose,high_load,medium_gap,2,6.227616310119629,0.6485987316122664,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,39,5,3,4.822147369384766,loose,high_load,large_gap,2,8.331133842468262,1.282045648831996,6,6,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,40,5,3,4.822147369384766,loose,high_load,large_gap,2,8.382246255874634,2.6758824504078667,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,43,5,3,4.822147369384766,loose,high_load,large_gap,2,9.961074829101562,0.4709335716343624,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,45,5,3,4.822147369384766,loose,high_load,medium_gap,2,4.855002403259277,0.3911048828042623,42,42,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,46,5,3,4.822147369384766,loose,high_load,medium_gap,2,5.814640998840332,0.693829777258662,44,44,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,47,5,3,4.822147369384766,loose,high_load,large_gap,2,8.536320686340332,2.027493651469228,46,46,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,53,5,3,4.822147369384766,loose,high_load,medium_gap,2,6.243799209594727,0.6727243489791378,44,44,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,54,5,3,4.822147369384766,loose,high_load,large_gap,2,10.695596694946287,2.634902428824494,47,47,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,59,5,3,4.822147369384766,loose,high_load,large_gap,2,6.845441818237305,0.5460585613685093,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,60,5,3,4.822147369384766,loose,high_load,large_gap,2,9.723875999450684,1.2843151592101558,8,8,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,61,5,3,4.822147369384766,loose,high_load,large_gap,2,8.411306858062744,2.271627433191269,15,15,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,66,5,3,4.822147369384766,loose,high_load,large_gap,2,7.692856788635254,0.6651390501027944,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,67,5,3,4.822147369384766,loose,high_load,medium_gap,2,5.5511860847473145,0.7697882561424564,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,1,68,5,3,4.822147369384766,loose,high_load,large_gap,2,9.119008541107178,3.067975645429331,38,38,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,80,6,3,4.430554389953613,loose,high_load,medium_gap,2,5.506068229675293,0.8517255999296612,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,81,6,3,4.430554389953613,loose,high_load,large_gap,2,7.416193246841431,2.2992771777563794,8,8,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,83,6,3,4.430554389953613,loose,high_load,large_gap,2,7.091266632080078,0.3109086628982197,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,84,6,3,4.430554389953613,loose,high_load,large_gap,2,9.158584594726562,0.4681156432045165,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,86,6,3,4.430554389953613,loose,high_load,large_gap,2,7.057191848754883,0.6438841377793347,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,87,6,3,4.430554389953613,loose,high_load,medium_gap,2,5.754452228546143,0.8280814242442686,12,12,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,88,6,3,4.430554389953613,loose,high_load,large_gap,2,8.734999418258667,2.539054800377089,14,14,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,92,6,3,4.430554389953613,loose,high_load,medium_gap,2,6.360681533813477,0.4225109944011572,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,93,6,3,4.430554389953613,loose,high_load,medium_gap,2,6.150555610656738,0.5263810194398573,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,94,6,3,4.430554389953613,loose,high_load,large_gap,2,8.59831714630127,1.0965471008054692,22,22,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,95,6,3,4.430554389953613,loose,high_load,medium_gap,2,6.443490743637085,1.6500201567002577,27,27,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,99,6,3,4.430554389953613,loose,high_load,medium_gap,2,6.1512451171875,0.4515665883537013,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,100,6,3,4.430554389953613,loose,high_load,large_gap,2,7.333839416503906,0.8914045244811193,37,37,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,101,6,3,4.430554389953613,loose,high_load,large_gap,2,8.443856239318848,2.0152944804895507,40,40,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,106,6,3,4.430554389953613,loose,high_load,medium_gap,2,6.350271224975586,0.6624069632323529,21,21,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,107,6,3,4.430554389953613,loose,high_load,large_gap,2,6.488163471221924,1.0108054171352043,24,24,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,108,6,3,4.430554389953613,loose,high_load,medium_gap,2,6.241441011428833,1.9163211466727708,31,31,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,111,6,3,4.430554389953613,loose,high_load,large_gap,2,6.767467498779297,0.3441708132334335,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,112,6,3,4.430554389953613,loose,high_load,medium_gap,2,4.985902786254883,0.3156146135278532,1,0,4.985902786254883,True
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,113,6,3,4.430554389953613,loose,high_load,medium_gap,2,5.896413803100586,0.5173249407859529,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,114,6,3,4.430554389953613,loose,high_load,medium_gap,2,5.74571418762207,0.7633345589288009,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,3,115,6,3,4.430554389953613,loose,high_load,medium_gap,2,5.932608366012573,1.7499391150639143,6,6,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,125,6,3,4.637389183044434,loose,high_load,large_gap,2,10.45710563659668,0.5752757554794076,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,127,6,3,4.637389183044434,loose,high_load,large_gap,2,6.595982551574707,0.6995405603999982,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,128,6,3,4.637389183044434,loose,high_load,medium_gap,2,5.111727714538574,0.9199993683627672,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,129,6,3,4.637389183044434,loose,high_load,large_gap,2,6.520925760269165,2.488760164397468,6,6,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,135,6,3,4.637389183044434,loose,high_load,large_gap,2,7.155350685119629,0.5143782172509265,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,136,6,3,4.637389183044434,loose,high_load,large_gap,2,9.596728324890137,1.090253482415951,23,23,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,137,6,3,4.637389183044434,loose,high_load,large_gap,2,7.768361568450928,1.8807161838284887,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,140,6,3,4.637389183044434,loose,high_load,large_gap,2,9.083606719970703,0.4672775988985715,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,142,6,3,4.637389183044434,loose,high_load,large_gap,2,7.099466323852539,0.6777443149022485,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,143,6,3,4.637389183044434,loose,high_load,medium_gap,2,5.332901477813721,0.922396469725155,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,144,6,3,4.637389183044434,loose,high_load,medium_gap,2,6.13809061050415,2.102787995175802,8,8,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,149,6,3,4.637389183044434,loose,high_load,large_gap,2,7.373724937438965,0.6120778310409837,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,150,6,3,4.637389183044434,loose,high_load,medium_gap,2,5.609555244445801,0.8526702348463742,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,151,6,3,4.637389183044434,loose,high_load,large_gap,2,7.946760892868042,2.7291024210566563,9,9,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,156,6,3,4.637389183044434,loose,high_load,large_gap,2,7.931851387023926,0.6448181605823525,21,21,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,157,6,3,4.637389183044434,loose,high_load,large_gap,2,9.31777572631836,1.1971373770349591,24,24,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,158,6,3,4.637389183044434,loose,high_load,large_gap,2,9.62722897529602,2.449678920240659,31,31,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,161,6,3,4.637389183044434,loose,high_load,large_gap,2,7.693689346313477,0.3277694105047355,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,163,6,3,4.637389183044434,loose,high_load,large_gap,2,7.516301155090332,0.553646488863269,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,164,6,3,4.637389183044434,loose,high_load,medium_gap,2,5.670660495758057,0.7752971342676134,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,5,165,6,3,4.637389183044434,loose,high_load,medium_gap,2,6.363032579421997,1.8241698311204544,6,6,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,221,6,3,3.907967567443848,loose,high_load,large_gap,2,7.442710876464844,0.4414311734851965,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,224,6,3,3.907967567443848,loose,high_load,medium_gap,2,6.296606540679932,0.859916641437774,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,225,6,3,3.907967567443848,loose,high_load,large_gap,2,7.08030891418457,1.9016896412522053,6,6,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,231,6,3,3.907967567443848,loose,high_load,medium_gap,2,4.701031684875488,0.5555445484745087,13,13,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,232,6,3,3.907967567443848,loose,high_load,large_gap,2,7.124294281005859,1.2238469122388884,16,16,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,233,6,3,3.907967567443848,loose,high_load,medium_gap,2,6.291867733001709,2.0981666686543194,23,23,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,239,6,3,3.907967567443848,loose,high_load,large_gap,2,6.543668270111084,0.8826214971793618,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,240,6,3,3.907967567443848,loose,high_load,large_gap,2,7.6535868644714355,1.8914823203996045,9,9,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,244,6,3,3.907967567443848,loose,high_load,medium_gap,2,5.382654190063477,0.5406024464509603,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,245,6,3,3.907967567443848,loose,high_load,medium_gap,2,4.953796863555908,0.87434971025901,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,246,6,3,3.907967567443848,loose,high_load,large_gap,2,6.9289186000823975,2.324482296232813,32,32,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,251,6,3,3.907967567443848,loose,high_load,medium_gap,2,4.999442100524902,0.4254940692694908,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,252,6,3,3.907967567443848,loose,high_load,medium_gap,2,5.098299980163574,0.7362701200312194,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,253,6,3,3.907967567443848,loose,high_load,large_gap,2,7.418944597244263,2.2730275890668143,33,33,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,257,6,3,3.907967567443848,loose,high_load,medium_gap,2,4.681560516357422,0.3078464223263113,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,258,6,3,3.907967567443848,loose,high_load,medium_gap,2,5.5439958572387695,0.4778962833793845,37,37,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,259,6,3,3.907967567443848,loose,high_load,large_gap,2,6.622569561004639,0.8986549359445086,40,40,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,9,260,6,3,3.907967567443848,loose,high_load,large_gap,2,8.268715381622314,2.5737403208783465,46,46,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,278,5,3,4.829224109649658,loose,high_load,large_gap,2,7.212099075317383,0.401185748314899,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,281,5,3,4.829224109649658,loose,high_load,medium_gap,2,6.091401100158691,0.7891187718636088,44,44,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,282,5,3,4.829224109649658,loose,high_load,large_gap,2,8.099500179290771,2.1353693443782613,47,47,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,287,5,3,4.829224109649658,loose,high_load,medium_gap,2,6.109784126281738,0.6094665684783278,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,288,5,3,4.829224109649658,loose,high_load,large_gap,2,9.880881786346436,1.6117239659042748,6,6,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,289,5,3,4.829224109649658,loose,high_load,large_gap,2,6.544844627380371,2.0855708726144884,11,11,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,294,5,3,4.829224109649658,loose,high_load,medium_gap,2,6.393966674804688,0.6135347042760821,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,295,5,3,4.829224109649658,loose,high_load,large_gap,2,6.524383544921875,1.05776990958884,9,9,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,296,5,3,4.829224109649658,loose,high_load,medium_gap,2,6.360306978225708,2.168421251991562,16,16,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,300,5,3,4.829224109649658,loose,high_load,large_gap,2,6.883945465087891,0.4707080529411411,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,301,5,3,4.829224109649658,loose,high_load,medium_gap,2,6.242169380187988,0.5877361613869785,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,302,5,3,4.829224109649658,loose,high_load,large_gap,2,8.813405990600586,1.1854426538037446,31,31,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,303,5,3,4.829224109649658,loose,high_load,large_gap,2,8.309473752975464,2.3067189618445303,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,306,5,3,4.829224109649658,loose,high_load,large_gap,2,8.071264266967773,0.2863162215030524,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,308,5,3,4.829224109649658,loose,high_load,large_gap,2,6.941520690917969,0.4036890396557121,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,309,5,3,4.829224109649658,loose,high_load,medium_gap,2,6.353239059448242,0.5043228730348805,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,310,5,3,4.829224109649658,loose,high_load,large_gap,2,8.906852722167969,1.0492591102132398,31,31,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,11,311,5,3,4.829224109649658,loose,high_load,large_gap,2,9.674996852874756,2.468721304374541,37,37,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,353,6,3,4.847466945648193,loose,high_load,large_gap,2,6.662741661071777,0.5576171175841413,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,354,6,3,4.847466945648193,loose,high_load,large_gap,2,9.061501502990724,1.1361420515806155,33,33,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,355,6,3,4.847466945648193,loose,high_load,large_gap,2,8.633017778396606,2.2940917232452223,41,41,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,360,6,3,4.847466945648193,loose,high_load,large_gap,2,6.883610725402832,0.5711006791582669,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,361,6,3,4.847466945648193,loose,high_load,large_gap,2,7.6039886474609375,0.8893519055564975,31,31,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,362,6,3,4.847466945648193,loose,high_load,large_gap,2,7.820157527923584,1.8628545303266515,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,368,6,3,4.847466945648193,loose,high_load,large_gap,2,7.099128723144531,0.6111718033780734,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,369,6,3,4.847466945648193,loose,high_load,large_gap,2,10.778161525726318,1.471893685033688,30,30,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,370,6,3,4.847466945648193,loose,high_load,large_gap,2,8.573520421981812,2.308967867483556,35,35,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,373,6,3,4.847466945648193,loose,high_load,large_gap,2,7.772842407226562,0.3874569980337204,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,376,6,3,4.847466945648193,loose,high_load,medium_gap,2,5.871459007263184,0.7915241324267367,45,45,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,377,6,3,4.847466945648193,loose,high_load,large_gap,2,7.549570560455322,1.9927691839281017,49,49,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,383,6,3,4.847466945648193,loose,high_load,medium_gap,2,5.991994857788086,0.8284853201445082,44,44,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,384,6,3,4.847466945648193,loose,high_load,large_gap,2,10.055614471435549,3.239429073174808,47,47,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,390,6,3,4.847466945648193,loose,high_load,medium_gap,2,6.385031700134277,0.4714907633756423,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,391,6,3,4.847466945648193,loose,high_load,large_gap,2,8.60271167755127,1.0365617797622064,7,7,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,14,392,6,3,4.847466945648193,loose,high_load,large_gap,2,7.832460880279541,1.930283007548803,12,12,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,471,5,2,4.3973798751831055,loose,high_load,medium_gap,2,6.4400787353515625,1.00754091463169,13,13,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,472,5,2,4.3973798751831055,loose,high_load,large_gap,2,7.0970892906188965,2.169706883459385,16,16,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,477,5,2,4.3973798751831055,loose,high_load,medium_gap,2,5.248945236206055,0.8402243236963582,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,478,5,2,4.3973798751831055,loose,high_load,large_gap,2,6.698218107223511,2.5417721841940435,22,22,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,482,5,2,4.3973798751831055,loose,high_load,medium_gap,2,4.813499450683594,0.374479493891927,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,483,5,2,4.3973798751831055,loose,high_load,large_gap,2,7.021628379821777,0.9127595479040914,13,13,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,484,5,2,4.3973798751831055,loose,high_load,large_gap,2,8.428581714630127,2.5519041884769136,17,17,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,489,5,2,4.3973798751831055,loose,high_load,medium_gap,2,6.021580219268799,0.9017557795537968,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,490,5,2,4.3973798751831055,loose,high_load,large_gap,2,6.5526123046875,1.9112741304578824,31,31,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,495,5,2,4.3973798751831055,loose,high_load,medium_gap,2,5.59809684753418,0.7541348088091745,21,21,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,18,496,5,2,4.3973798751831055,loose,high_load,large_gap,2,6.522871494293213,1.9809501149880364,25,25,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,534,6,3,3.4950385093688965,loose,high_load,large_gap,2,7.578025817871094,0.4366374415088384,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,537,6,3,3.4950385093688965,loose,high_load,medium_gap,2,4.933417797088623,0.771119650348561,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,538,6,3,3.4950385093688965,loose,high_load,large_gap,2,6.879963636398315,2.031314372438785,9,9,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,544,6,3,3.4950385093688965,loose,high_load,medium_gap,2,5.192997932434082,0.8299975688069549,12,12,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,545,6,3,3.4950385093688965,loose,high_load,large_gap,2,6.495978116989136,2.1821910967497526,15,15,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,550,6,3,3.4950385093688965,loose,high_load,medium_gap,2,5.158960342407227,0.722832782546277,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,551,6,3,3.4950385093688965,loose,high_load,large_gap,2,8.70115876197815,2.7382441995213838,8,8,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,555,6,3,3.4950385093688965,loose,high_load,medium_gap,2,4.580350875854492,0.2932199488756489,18,18,0.0,False
